"household_id","participant_sex","participant_age","education_level","target_group","household_head_sex","Age_Group","Age_Group2","Womens_Age_Group","Womens_Age_Group2","global_form_id","womens_form_id","I_P_total_crops","I_P_total_important_crops","I_P_staple_area","I_P_total_crop_area","I_P_total_crop_yield","I_P_total_crop_productivity","I_P_simpson","I_P_total_livestock","I_P_total_important_livestocks","I_VCC1","I_VCC2","I_VCC3","I_VCC4","I_VCC5","I_VCC6","I_AWEAI_asset","I_AWEAI_asset_prop","I_HI_n_income_sources","I_HI_income_diversification","I_HI_self_perception","I_HI_savings","I_HI_have_debt","I_HI_worry_debt","I_HI_transport","I_HDDS","I_HDDS_min","FIES_1","FIES_2","FIES_3","FIES_4","FIES_5","FIES_6","FIES_7","FIES_8","I_FIES_score","I_FIES_prob_moderate","I_FIES_prob_severe","I_FIES_prev_moderate","I_FIES_prev_severe","I_FIES_category"
"2HEMFQ","F",32,"primary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:083ede75-0526-477b-ab10-0ef8f72589f0","uuid:6253762e-d54a-412c-a29d-c62455d2fb95",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","moderate","equal","moderate","moderate",1,0.9,0,"Income sources unreported",7,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"235","F",30,"secondary","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:33e2a6fa-7908-454c-bb7b-eee9ef6f471a","uuid:ac6881f7-b114-4d03-b968-cb7d04c237ef",2,2,0.6,5,700,140,0.490496627835684,3,1,"none","none","none","moderate","moderate","moderate",1,0.428571428571429,2,"Crop farming + Off-farm sources",5,0,1,0,1,6,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"236","F",40,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:ce8840b9-be6c-4f4b-94c3-354ba9f10b68","uuid:f835dfa6-4cb9-4f8b-8060-635b23197baf",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","none","no_reponse","moderate","moderate",0,0.25,0,"Income sources unreported",1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"6NZAK9","F",45,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:feb8a2a6-c17b-4511-b738-2468377524cd","uuid:d28ed92a-3d07-4263-9abc-e5b52b08e078",2,1,1,1,700,700,0,5,2,"little","none","little","moderate","moderate","moderate",1,0.571428571428571,1,"Crop farming only",6,0,0,0,0,6,1,0,1,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"NSDK6D","F",50,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:dc8d86b4-631f-4ce1-8f18-320f8027174e","uuid:6f0835ff-ca64-4cae-83d5-ce2fc0dd4f02",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","moderate","moderate","moderate",1,0.25,0,"Income sources unreported",6,0,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"246","F",23,"coranique","Transformateurs","F","18 - 25","18 - 30","18 - 25","18 - 30","uuid:5d0743e7-1d7d-45bf-8b2f-efb51cfa5fd3","uuid:c3d7f317-3da5-4b6e-a8f2-ea41252fada0",5,2,0.4,2.5,2500,1000,0.480192076830732,5,2,"little","none","little","moderate","moderate","moderate",1,0.25,1,"Crop farming only",6,0,1,0,1,8,1,0,0,1,0,1,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"250","F",30,"coranique","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:779f6443-260a-4d32-9697-f1260f5a2ad8","uuid:3a320e67-9159-49a0-983f-fa40af6e0019",2,1,1,2,700,350,0,3,1,"none","none","none","moderate","moderate","moderate",1,0.5,1,"Crop farming only",6,0,1,0,0,5,1,1,0,0,0,1,1,1,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"602","M",46,"primary","Calebasses","M","26 - 55","31 - 50","18 - 25","18 - 30","uuid:64fff025-2391-4548-9526-54ccae0c7045","uuid:db3e0f9e-c5e5-42b1-9415-362f5e7c9235",1,1,NA,1,200,200,0,1,1,"none","none","moderate","equal","moderate","moderate",1,0.666666666666667,2,"Crop farming + Off-farm sources",6,0,0,0,0,4,0,1,1,1,0,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"571","F",35,"secondary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:62f07428-0895-4fbc-8c8c-cb4d4f7f969c","uuid:73a9b503-f6f6-47a8-bda1-554b6aca39b5",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","little","little","little",1,0.5,0,"Income sources unreported",5,0,1,1,1,5,1,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"573","F",54,"secondary","Calebasses","M","26 - 55","51+","26 - 55","51+","uuid:c5dc678c-eab5-49a2-8ce8-5ffaf518a174","uuid:bb39607e-ff98-470b-b598-4162f2985b75",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","little","little","little",1,0.4,0,"Income sources unreported",7,1,1,1,1,6,1,1,1,1,0,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"572","F",42,"No_school","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:f770f38f-bb2a-4f42-96d5-c9647664e288","uuid:6472f88c-bf93-4c45-8a78-9e721f3c5f64",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","little","little","little","moderate",0,NA,0,"Income sources unreported",7,1,1,1,0,6,1,0,0,0,1,0,0,1,1,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"213","F",66,"postsecondary","Transformateurs","M","55+","51+","55+","51+","uuid:914021ac-c2a0-4c0c-bc6e-eb072fd9b871","uuid:df944f19-28a7-4eec-8fb8-279dd13420d4",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","moderate","little","little",1,0.5,0,"Income sources unreported",7,1,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"212","F",40,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:334d864e-d187-423e-8dcb-018aec83854f","uuid:bc8e9f6a-18f4-41f5-9024-e537d8df0865",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","none","little","little","little",1,0.666666666666667,0,"Income sources unreported",7,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"501","F",20,"coranique","Calebasses","F","18 - 25","18 - 30","18 - 25","18 - 30","uuid:7da57c3e-3951-4e9b-ab9a-cc134cbc422f","uuid:eb538b3f-25af-4c8d-a47f-3fcf5acb47c6",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","moderate","equal","moderate","moderate",1,1,0,"Income sources unreported",3,0,0,0,0,6,1,1,1,1,1,1,1,1,1,8,0.999226411662059,0.643822905735218,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"511","F",42,"coranique","Calebasses","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:938c2904-1b59-4c47-a072-804b292b71fe","uuid:8777989d-73a7-41d5-8791-69c823c811f8",3,1,1,2,5000,2500,0,0,0,"moderate","equal","equal","equal","moderate","equal",1,1,1,"Crop farming only",7,1,1,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"502","F",27,"coranique","Calebasses","F","26 - 55","18 - 30","26 - 55","18 - 30","uuid:cd46aeea-da5e-4b3c-b0d1-ca62460f527a","uuid:1b860fa7-42fd-4464-9bf1-037082c22334",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","equal","moderate","moderate",1,1,0,"Income sources unreported",5,0,1,1,0,5,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"508","F",25,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:fb508533-2bbc-4302-bf9e-2504bc86f14e","uuid:1553d159-2215-46cf-a36f-0afa30d0c911",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","moderate","equal","moderate","moderate",1,1,0,"Income sources unreported",7,1,1,0,0,6,1,1,1,1,1,1,1,1,1,8,0.999226411662059,0.643822905735218,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"78","M",30,"coranique","Producteurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:a0ed3753-af4c-4066-8a3b-63143fc903d3","uuid:39736577-1027-4c93-b528-0a61da5717ba",3,1,NA,2,3000,1500,0,3,1,"little","moderate","moderate","moderate","moderate","moderate",1,1,2,"Crop farming + Off-farm sources",7,1,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"506","F",20,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:da809f78-9003-4971-ba09-36b34770fb0d","uuid:7c462752-fd73-40e1-bd56-aa5a3a47a2b1",2,1,1,4,350,87.5,0,2,2,"none","none","none","none","none","moderate",1,0.4,1,"Crop farming only",6,0,0,0,0,6,1,1,0,1,0,1,1,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"504","F",80,"coranique","Calebasses","F","55+","51+","55+","51+","uuid:cded225a-c979-4646-b6d3-4e804e3bf0ee","uuid:3ec8371d-363d-4c42-8ac6-68ae0aa5656f",4,1,NA,2,3000,1500,0,0,0,"moderate","more_than","little","moderate","moderate","more_than",1,1,1,"Crop farming only",3,0,0,0,0,6,1,1,1,1,0,1,1,0,1,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"505","F",54,"coranique","Calebasses","M","26 - 55","51+","26 - 55","51+","uuid:ae619372-09d9-484d-8b6d-30c3bfec4eb1","uuid:fedcecb7-871a-4934-be32-e591280dc6e5",1,1,NA,0,0,NA,NA,1,1,"no_reponse","no_reponse","moderate","moderate","little","moderate",1,0.4,2,"Crop farming + Off-farm sources",4,0,1,1,1,7,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"77","M",60,"coranique","Producteurs","M","55+","51+","26 - 55","31 - 50","uuid:69eec3ee-5ea9-43f3-805b-b81f8aad955c","uuid:eb68ce91-5253-4caa-bac5-84d0a7dc10b3",7,4,0.545454545454545,11,9200,836.363636363636,0.625067942167627,2,2,"little","none","none","moderate","none","little",1,0.285714285714286,1,"Crop farming only",7,1,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"79","M",35,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:c3ffd06a-af75-489a-8bb0-f24d08ae8261","uuid:d5104e2b-bd68-40ce-a92e-78dc18eb7d94",3,2,0.5,20,4000,200,0.500125031257814,3,1,"little","moderate","moderate","moderate","little","moderate",0,NA,1,"Crop farming only",7,1,1,0,0,0,0,0,1,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"503","F",23,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:364d2e96-da73-4789-8547-89b25cf46f5b","uuid:3eb0bd4f-2361-469f-8f1b-1cf519a51471",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,1,0,0,11,1,1,1,1,0,0,1,1,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"84","F",45,"coranique","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:59d81a4b-5280-4558-9b41-c13bc083f312","uuid:421b17e6-8d12-4181-bfdb-d872293535d0",0,0,NA,NA,NA,NA,NA,2,2,"equal","little","little","equal","little","moderate",1,1,0,"Income sources unreported",7,1,1,0,0,4,0,1,1,1,0,1,0,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"507","F",30,"postsecondary","Calebasses","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:d9e95763-ddae-48ac-af29-ace3d19b05d3","uuid:ee9569c4-5bcd-4e41-b3e4-0c2a4407d487",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","none","moderate",1,1,0,"Income sources unreported",7,1,1,1,0,2,0,1,1,1,1,1,1,1,1,8,0.999226411662059,0.643822905735218,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"509","F",30,"secondary","Calebasses","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:57c6aabb-a0c4-48ec-a64e-1ad071ae043b","uuid:59b9f326-aeec-47fb-8124-72e15db2ffec",4,2,1,2,2700,1350,0.384230098939251,3,1,"little","moderate","moderate","moderate","none","moderate",1,0.222222222222222,2,"Crop farming + Off-farm sources",6,0,0,0,1,12,1,0,0,0,0,1,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"28","F",69,"No_school","Producteurs","F","55+","51+","55+","51+","uuid:d080c813-fa1f-4156-a9e5-225c1ddee891","uuid:9255fb3a-e685-455b-ad5a-f60f7881f06a",4,4,0.434153652187353,2.303332,1014,440.231803317976,0.494634835890816,2,2,"moderate","equal","little","equal","moderate","equal",1,0.714285714285714,1,"Crop farming only",6,0,0,0,0,1,0,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"30","F",49,"No_school","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:7785acee-cf3d-4f1e-ae86-59d9c586589d","uuid:2c3395f6-8b50-43a8-9724-6cfb409d85c8",6,2,0.5,2,800,400,0.469336670838548,1,1,"none","none","none","moderate","moderate","little",0,0.25,1,"Crop farming only",6,0,1,1,0,1,0,1,1,1,0,1,0,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"29","F",25,"secondary","Producteurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:dc32ada9-43b6-4ab8-af0e-c25bc0e5fd37","uuid:e9f72e4e-72c5-4199-9924-fda534e03a2b",3,2,0.666666666666667,1.5,1000,666.666666666667,0.42042042042042,4,1,"none","none","none","moderate","little","little",1,0.5,1,"Crop farming only",6,0,1,1,0,4,0,0,0,1,0,1,1,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"26","F",42,"No_school","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:15f482e1-eed7-46c8-aa71-21ea02183452","uuid:05b2dae2-0a35-4167-aba0-bb3d3ba1cde4",2,2,0.333333333333333,1.5,700,466.666666666667,0.490496627835684,0,0,"none","none","none","little","moderate","none",1,0.285714285714286,1,"Crop farming only",6,0,0,0,0,2,0,0,1,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"25","F",45,"No_school","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:575a7c57-4226-4e05-9f9f-2a30eb88be16","uuid:caedc51d-4eaf-4ff9-83a6-9bd44f800a2c",2,1,1,2,1000,500,0,3,2,"none","none","none","moderate","little","moderate",1,0.375,1,"Crop farming only",6,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"42","F",54,"No_school","Producteurs","M","26 - 55","51+","26 - 55","18 - 30","uuid:c867156a-a4ef-424e-8067-580b27296e2d","uuid:9ae29fb1-f0d1-4ea1-be23-cf1dffb1ba8e",4,4,0.499833555426043,2.000666,2060,1029.65712417765,0.528345836653668,3,1,"little","little","little","little","little","little",1,0.875,1,"Crop farming only",7,1,0,0,1,6,1,1,NA,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"TD3AZE","F",45,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:176b40e3-3aec-42c3-8bb4-c92fc765451c","uuid:ed303a57-13a2-49d3-913c-d13f7461d027",2,2,0.5,2,950,475,0.465864344739615,1,1,"no_reponse","none","none","no_reponse","no_reponse","moderate",1,0.25,1,"Crop farming only",6,0,1,1,0,6,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"201","M",63,"coranique","Transformateurs","M","55+","51+","55+","51+","uuid:cfb5f06d-924e-416b-9ffe-ad9cf7cf292c","uuid:8c866a09-3e05-4e63-b3ff-16f8df0d48c0",8,2,0.25,2,1400,700,0.408455018891045,2,1,"little","little","little","little","little","moderate",1,0.666666666666667,1,"Crop farming only",6,0,1,1,1,7,1,0,1,0,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"202","F",54,"No_school","Transformateurs","M","26 - 55","51+","26 - 55","51+","uuid:693891d2-6a0d-4de2-b3b7-f8ac1b223861","uuid:0108383c-ca2c-4625-a9cc-15a9f9c3e161",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","none","moderate","little","none","little",1,0.4,0,"Income sources unreported",1,0,1,1,1,4,0,1,1,1,0,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"ZKUW1I","F",35,"No_school","Transformateurs","F","26 - 55","31 - 50","55+","51+","uuid:97020b68-2ded-4895-ba4c-003d9cfb22a3","uuid:2f2c1068-b9ea-4204-9931-284bdf924bdc",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",0,NA,0,"Income sources unreported",1,0,1,1,0,4,0,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"ZUWB5M","F",51,"primary","Transformateurs","M","26 - 55","51+","26 - 55","51+","uuid:48098123-ee48-4872-ba82-2cd86e20ac08","uuid:3f4fbe91-5a6f-486e-99dd-a93d50172b60",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","little","little","moderate",1,0.5,0,"Income sources unreported",6,0,1,1,0,9,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"FSWX1A","M",67,"coranique","Transformateurs","M","55+","51+","26 - 55","51+","uuid:ff1d26f6-79f8-455e-811c-281f2ac56a9a","uuid:349766a9-46b1-4d80-85b4-6a00b1eb1a91",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,0.375,0,"Income sources unreported",7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,8,0.999226411662059,0.643822905735218,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"203","F",39,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:91444178-6186-49b3-9068-56b84dea7e5c","uuid:d9655446-0716-4b53-8e78-ea91ac87c602",0,NA,NA,NA,NA,NA,NA,0,NA,"none","no_reponse","little","little","little","little",0,NA,0,"Income sources unreported",7,1,1,0,0,7,1,1,1,0,0,1,0,1,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"204","F",36,"secondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:84c90284-7ccf-42dc-8462-390a6cb3f0a1","uuid:a2bc1f3a-5ec1-42c8-a766-50986fecd2a4",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","none","none","little","little",0,1,0,"Income sources unreported",7,1,1,1,0,5,1,1,0,1,0,1,1,1,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"205","F",28,"No_school","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:2edbe993-3b9c-41d1-8501-767ac7ecae5e","uuid:05033e31-f167-48bb-a6bf-fa2e5a6ea4b8",0,NA,NA,NA,NA,NA,NA,0,NA,"none","little","little","little","little","little",1,0.375,0,"Income sources unreported",6,0,1,1,0,4,0,1,0,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"OUNFTW","F",58,"coranique","Consommateurs","M","55+","51+","55+","51+","uuid:9854aae9-d447-458a-b972-0430ba023262","uuid:0a7f7366-1843-428b-b9f3-0296dfac2b25",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","none","no_reponse","no_reponse","none",0,0.333333333333333,0,"Income sources unreported",1,0,1,1,0,6,1,1,0,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"MZDDBG","F",59,"coranique","Consommateurs","M","55+","51+","55+","51+","uuid:ae00d902-097c-42e0-9f9f-d0c1f9970906","uuid:ff9fe900-c349-4cc4-8a3f-7ecf2e10d0f4",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","no_reponse","equal","no_reponse","none",1,0.4,0,"Income sources unreported",2,0,0,0,0,9,1,1,0,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"6G0M4H","F",48,"secondary","Transformateurs","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:03248e92-0977-45c0-96c1-820477f1a680","uuid:b8f072eb-5cdf-4e4b-ab96-167f1773281a",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","moderate","equal",1,1,0,"Income sources unreported",2,0,1,1,0,6,1,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"A7UCS4","F",28,"primary","Transformateurs","F","26 - 55","18 - 30","26 - 55","18 - 30","uuid:16a631c0-b443-47b7-9801-0fd7402639d5","uuid:4a82b763-3d49-48f7-b51b-6e600460ef3d",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","none","little","moderate",1,0.5,0,"Income sources unreported",7,1,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"224","F",58,"coranique","Transformateurs","M","55+","51+","55+","51+","uuid:b34c4d21-f11e-418b-bac8-0cbc49bae2c3","uuid:1b96d3f2-2a39-4a33-8222-1cb8eaf5f2dd",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","moderate","little","none",1,0.75,0,"Income sources unreported",6,0,0,0,0,6,1,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"218","F",17,"primary","Transformateurs","F",NA,NA,NA,NA,"uuid:4d63b690-d71d-4576-9b58-62c0dcec486a","uuid:1bac722d-b156-4bf1-8eb1-e8be9b0cf259",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","none","none","none",1,1,0,"Income sources unreported",7,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"215","F",1961,"primary","Transformateurs","F",NA,NA,"55+","51+","uuid:9788ef4c-a6a8-4a2d-96c8-35effbceec6c","uuid:bad18afd-a116-42f6-a355-68a752799ce1",2,1,NA,0.5,2500,5000,0,1,1,"equal","little","equal","equal","moderate","little",1,0.875,3,"Crop farming + Off-farm sources",7,1,1,0,0,8,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"223","F",60,"coranique","Transformateurs","F","55+","51+","55+","51+","uuid:5f51894e-1e45-49d5-8552-bfd44fed8412","uuid:cf0d9216-bcb8-4cf4-8ff0-25a5c607937b",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","moderate","moderate",0,0.5,0,"Income sources unreported",7,1,0,0,0,7,1,0,1,0,0,1,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"225","F",50,"No_school","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:961e8783-6b98-4717-848d-f948178263a3","uuid:07ffc17d-2688-4184-97ec-3d19fcf5010f",3,2,NA,0.015333,18,1173.93856388182,0.42483660130719,5,2,"little","moderate","moderate","equal","equal","none",1,1,1,"Crop farming only",7,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"NZXEWU","F",65,"coranique","Transformateurs","F","55+","51+","55+","51+","uuid:a901ed48-1f23-4beb-891e-026d3b5ae2b8","uuid:6944856f-e54a-4059-86dd-d6f170b6ae24",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","more_than","equal","equal","moderate","equal",1,1,0,"Income sources unreported",7,1,0,0,1,12,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"220","F",45,"coranique","Transformateurs","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:c0d49d98-4727-4d1a-bfb6-497e0e69f815","uuid:1f966c0e-f494-4ccc-8c4c-2d78dd12a226",2,2,NA,0.417332,635,1521.57035645481,0.0310489579969696,1,1,"little","little","little","equal","moderate","little",1,1,2,"Crop farming + Off-farm sources",7,1,0,0,0,11,1,0,0,0,1,0,1,1,1,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
